"","InsiderID","NodeCount","EdgeCount","outlierscore"
"264",90745,3,3,0.163469870534701
"265",82556,4,6,0.342847336531549
"266",82558,4,6,0.342847336531549
"267",82561,4,6,0.342847336531549
"268",74369,2,1,0.0132478955922178
"269",74370,2,1,0.0132478955922178
"270",107140,3,3,0.163469870534701
"271",74372,2,1,0.0132478955922178
"272",82577,6,15,0.587896186304555
"273",74385,2,1,0.0132478955922178
"274",115347,3,3,0.163469870534701
"275",82578,2,1,0.0132478955922178
"276",90774,3,3,0.163469870534701
"277",107163,3,3,0.163469870534701
"278",82588,3,2,0.270895239338867
"279",90780,2,1,0.0132478955922178
"280",107167,4,5,0.0236143584974165
"281",82592,3,2,0.270895239338867
"282",74403,2,1,0.0132478955922178
"283",98981,6,12,0.277798624451825
"284",90789,2,1,0.0132478955922178
"285",82597,2,1,0.0132478955922178
"286",82596,2,1,0.0132478955922178
"287",90791,2,1,0.0132478955922178
"288",98984,5,10,0.484627310596291
"289",90792,2,1,0.0132478955922178
"290",74413,2,1,0.0132478955922178
"291",115374,2,1,0.0132478955922178
"292",98993,5,10,0.484627310596291
"293",98992,11,48,0.704030472969786
"294",98994,5,10,0.484627310596291
"295",90805,2,1,0.0132478955922178
"296",82619,3,3,0.163469870534701
"297",74426,2,1,0.0132478955922178
"298",74430,3,2,0.270895239338867
"299",74433,4,6,0.342847336531549
"300",99012,2,1,0.0132478955922178
"301",99014,3,2,0.270895239338867
"302",90826,2,1,0.0132478955922178
"303",82637,4,6,0.342847336531549
"304",82639,4,6,0.342847336531549
"305",115406,2,1,0.0132478955922178
"306",82638,4,6,0.342847336531549
"307",82641,2,1,0.0132478955922178
"308",82640,4,6,0.342847336531549
"309",115411,3,3,0.163469870534701
"310",82642,2,1,0.0132478955922178
"311",115413,3,3,0.163469870534701
"312",99031,2,1,0.0132478955922178
"313",90839,2,1,0.0132478955922178
"314",82646,2,1,0.0132478955922178
"315",99035,2,1,0.0132478955922178
"316",90847,3,3,0.163469870534701
"317",82654,4,6,0.342847336531549
"318",99041,6,15,0.587896186304555
"319",107233,2,1,0.0132478955922178
"320",99040,2,1,0.0132478955922178
"321",115424,2,1,0.0132478955922178
"322",107234,3,2,0.270895239338867
"323",99045,3,3,0.163469870534701
"324",99047,3,2,0.270895239338867
"325",107240,2,1,0.0132478955922178
"326",90859,5,8,0.165853648504179
"327",82668,2,1,0.0132478955922178
"328",90860,2,1,0.0132478955922178
"329",74480,5,10,0.484627310596291
"330",90867,7,21,0.658629462786714
"331",90866,3,2,0.270895239338867
"332",82680,2,1,0.0132478955922178
"333",115453,2,1,0.0132478955922178
"334",74495,3,3,0.163469870534701
"335",74494,2,1,0.0132478955922178
"336",115454,2,1,0.0132478955922178
"337",99074,2,1,0.0132478955922178
"338",99077,2,1,0.0132478955922178
"339",74502,5,9,0.207095433911828
"340",99085,2,1,0.0132478955922178
"341",99084,5,10,0.484627310596291
"342",82702,2,1,0.0132478955922178
"343",90894,8,26,0.356804245432439
"344",82704,2,1,0.0132478955922178
"345",90900,13,61,1.47891216443194
"346",90905,4,4,0.395403019854063
"347",74529,3,3,0.163469870534701
"348",90914,2,1,0.0132478955922178
"349",90916,3,3,0.163469870534701
"350",74545,2,1,0.0132478955922178
"351",74544,2,1,0.0132478955922178
"352",90935,2,1,0.0132478955922178
"353",90940,6,14,0.36964874145075
"354",74556,17,70,3.70007655940173
"355",82750,2,1,0.0132478955922178
"356",74558,2,1,0.0132478955922178
