InsiderId, transactionPrice, Date, Ratio
117182,28.18,2015-08-20,-7.24044569931327E-4
117182,31.48,2010-01-08,0.008554628055117945
117182,46.64,2013-11-19,-0.0017883753918283673
117182,30.99,2012-11-16,8.245862574278723E-4
117182,43.05,2014-04-02,-6.682162501810237E-4
117182,0.0,2009-11-19,0.0
117182,33.78,2012-04-03,0.002289549599865052
117182,20.64,2009-07-06,0.003301615013118427
117182,35.44,2015-04-08,3.6309835876761724E-4
117182,35.41,2012-02-21,6.306263304983198E-4
117182,30.06,2011-10-04,9.160443243557535E-4
117182,30.81,2010-07-14,0.002188374309448823
117182,40.78,2014-08-18,-5.544094490045936E-4
117182,34.44,2012-01-03,-0.001678100353431536
117182,22.38,2016-01-05,-5.138936050220653E-4
117182,41.18,2014-07-01,6.848636834232879E-4
117182,37.53,2011-05-19,0.0011593607796653125
117182,31.09,2010-04-16,-0.0036634434102312875
117182,24.4,2015-10-02,3.5637931880088867E-4
117182,0.0,2009-08-20,0.0
117182,38.54,2011-07-05,0.0037585150419035427
117182,30.96,2015-07-08,4.3815609310816976E-4
117182,33.44,2012-05-18,-8.618787489288773E-4
117182,32.65,2010-10-01,0.002387295701353414
117182,14.7,2009-01-02,0.008138658455842766
117182,40.0,2011-02-18,-7.998813289104939E-4
117182,43.89,2014-02-20,-8.335616521624171E-4
117182,31.06,2013-01-04,7.897070359713743E-4
117182,0.0,2010-08-26,0.0
117182,26.88,2015-01-05,4.134045593473982E-4
117182,34.89,2012-08-20,-0.0015810184737635822
117182,35.38,2011-11-17,-0.002049156164257163
117182,32.74,2012-07-09,0.0022404943073062455
117182,0.0,2010-02-16,0.0
117182,26.66,2009-10-05,0.006889004147449161
117182,26.41,2015-11-19,-0.0016834751562110571
117182,32.74,2012-10-02,0.002627952483344194
117182,40.04,2011-04-01,-0.0012824949556933386
117182,0.0,2010-05-19,0.0
117182,35.15,2013-02-15,-7.022050648551914E-4
117182,35.67,2010-11-18,-0.0013360206896556029
117182,40.44,2014-05-19,-8.502882584822689E-4
117182,16.71,2016-03-08,-0.022996161801599965
117182,15.73,2016-03-01,0.0233293141063004
117182,15.46,2016-02-19,-0.0030665184079806925
117182,45.0,2013-05-20,6.89516323804088E-4
117182,35.9,2011-08-18,-2.8311630888288425E-4
117182,44.09,2013-07-02,0.0015676472214195224
117182,35.72,2015-05-21,-0.0022585772661121804
117182,38.52,2013-04-03,-0.0012368775998732727
117182,46.94,2013-10-07,-0.0
117182,30.72,2015-02-20,-0.0017756885150250054
117182,37.29,2014-10-01,-3.8384033619877985E-4
117182,46.86,2013-08-19,-4.178476436085574E-4
117182,0.0,2009-05-22,0.0
117182,42.8,2014-01-02,-8.571077479370357E-4
92609,3.65,2009-06-17,-0.033444816053511704
92609,6.97,2013-12-19,-0.0058187310825149495
92609,19.9,2013-11-21,0.008605269953804836
92609,6.9,2015-08-21,0.014654876049123173
92609,6.98,2015-03-06,-1.6386182462356067
92609,6.95,2013-08-16,0.07162700694751051
92609,5.6,2009-07-07,0.00709682207139065
92609,7.18,2014-06-25,0.08016604867351985
92609,3.2,2009-03-20,-0.022795960128440988
92609,6.98,2015-09-09,0.011328988158587286
92609,13.95,2010-08-25,0.009708927332931354
92609,5.25,2009-05-22,-0.054190723477124544
92609,7.0,2013-12-24,0.06660759524505505
92609,7.2,2014-08-15,0.2735080137848039
92609,8.15,2009-10-06,0.023101725542996845
92609,5.0,2010-08-13,-0.22311468094600623
92609,8.35,2009-12-16,0.012582881253767329
92609,5.6,2009-06-26,-0.0023463624592095886
92609,6.79,2015-06-16,0.014595689083877896
92609,7.05,2013-06-28,-0.09575324138745155
92609,5.5,2009-06-19,-0.009573854173281328
92609,6.99,2015-06-05,0.2706155632984901
92609,3.2,2009-03-26,-0.006208423449246409
92609,3.65,2009-06-22,0.10747712693237985
92609,5.13,2009-05-15,-0.01459381736483337
92609,14.12,2010-06-08,0.004171904260529157
92609,4.9,2010-02-22,0.03156848941621295
92609,2.96,2009-03-30,-0.009060783654934013
92609,6.88,2015-06-16,0.03607110201410967
92609,6.98,2015-05-26,0.3886647306245878
92609,7.05,2013-06-11,0.23281802942819893
92609,8.3,2009-12-18,-0.0038073204129392205
92609,7.0,2014-12-23,0.09516760879544234
92609,6.95,2013-12-20,0.02996313887232254
92609,6.95,2015-08-13,-0.10313806848367746
92609,5.4,2009-06-29,0.010616203787075127
92609,3.1,2009-03-18,-0.0392471634429131
92609,6.9,2015-09-18,-0.022029026594781804
92609,19.84,2013-11-21,0.008579324416255675
92609,6.92,2015-09-17,-0.05662254690179752
92609,6.93,2015-08-25,0.2419319186560566
92609,6.97,2015-05-21,-0.1282051282051282
92609,6.99,2015-05-19,-0.10297508120888915
92609,5.05,2009-06-22,-0.04042627708010207
92609,5.3,2009-06-22,-0.013258618101766147
92609,3.65,2009-06-23,0.002367278989860652
92609,3.45,2009-03-25,0.006842373321353
92609,6.99,2013-12-23,0.024600808764786
92609,6.95,2015-09-17,-0.056868020371024966
92609,4.9,2010-02-23,0.017410309819138478
92609,5.32,2009-05-20,-0.01879624866447707
92609,12.55,2010-03-12,-0.0025173950998453056
92609,3.15,2009-03-24,7.599105360944477E-4
92609,7.01,2013-06-28,-0.0183891763563985
92609,14.55,2010-05-25,0.0021853402867707157
92609,6.95,2015-08-31,0.024362552413043304
92609,20.0,2013-11-20,0.035896045500929875
92609,7.0,2013-12-19,-0.013635476950895864
92609,3.19,2009-03-20,-0.011362361376519805
92609,6.97,2014-12-30,-0.24813895781637718
92609,5.09,2009-05-11,-0.020021523137372675
92609,6.68,2016-03-18,0.05022235155137805
92609,6.95,2015-08-20,-0.18506846334858884
92609,17.85,2012-11-15,-0.0042926629372203465
92609,6.99,2015-09-02,-0.21065493646138805
92609,5.17,2009-05-15,-0.014707609313097178
92609,5.3,2009-05-20,-0.01872558607551287
92609,3.23,2009-03-24,-0.0031168394051873855
92609,3.77,2009-06-23,-0.07335322020636706
92609,3.58,2009-06-15,0.12451173488321463
92609,7.15,2014-06-27,0.08240379652463153
92609,7.19,2014-05-22,-12.3009102988807
92609,3.6,2009-06-16,0.013455931823278762
92609,6.93,2014-12-29,-0.12709710218607015
92609,5.75,2009-07-07,-0.0026259155026059355
92609,8.05,2009-10-02,-0.0031000146759700997
92609,6.95,2014-12-30,0.10639358327607507
92609,3.55,2009-06-15,0.05556075320556853
92609,6.69,2016-03-18,-0.04250495891187305
92609,3.55,2009-06-26,7.437131009101821E-4
92609,6.93,2015-08-24,-0.12195121951219512
92609,3.46,2009-03-25,0.006334344265386323
92609,6.98,2015-05-21,-0.05135562667843873
92609,3.15,2009-03-30,-0.009642388011162885
92609,5.59,2009-07-07,0.0025528465494899445
92609,6.85,2015-08-13,0.01016540674983008
92609,6.73,2016-03-17,-0.043779003589878296
92609,5.2,2009-06-22,-0.026016910992144895
92609,7.0,2013-12-30,0.008054438801223356
92609,20.0,2013-10-03,0.0029568736430906854
92609,6.91,2015-09-16,0.18328501331837938
92609,6.97,2015-05-26,0.01194178167270609
92609,6.95,2015-05-15,0.27154589711731564
92609,5.1,2009-05-12,-0.021112390569290287
92609,14.85,2010-03-19,-0.005073334104981187
92609,2.98,2009-03-30,-0.009122005166116
92609,3.6,2009-06-10,-0.023091532912169428
92609,5.25,2009-10-02,-0.06083095078776081
92609,6.63,2016-03-09,-0.13414141414141414
92609,14.3,2010-06-07,0.0037441384105857526
92609,3.6,2009-06-17,0.023090667521876575
92609,4.9,2010-08-24,-0.0552486623904202
92609,3.59,2009-06-11,0.115933604598592
92609,3.03,2009-03-30,-0.009275058944070966
92609,6.98,2014-12-30,-0.2484949677988971
92609,5.15,2009-05-22,-0.026579259610208707
92609,5.0,2010-02-25,-0.01923453772058264
92609,6.95,2014-12-29,-0.12746390478978176
92609,3.4,2009-03-26,-0.006596449914824311
92609,3.15,2009-03-26,-0.006111416832851935
92609,6.97,2015-05-22,0.1426524764633647
92609,4.95,2010-02-22,0.018879245180667435
92609,6.95,2013-12-19,-0.029010172900630488
92609,3.14,2009-03-26,-0.006092015509573039
92609,4.92,2010-02-23,-0.08187996397281586
92609,3.06,2009-03-23,0.009546458370016485
92609,3.1,2009-03-19,-0.05480444976774405
92609,6.99,2015-06-15,-0.1079175704989154
92609,3.47,2009-03-25,0.0021175505395848305
92609,5.4,2009-06-19,0.0018799568194806974
92609,5.2,2009-06-17,0.010096178918580414
92609,4.9,2010-02-24,0.05604264708753978
92609,14.0,2010-08-26,0.012548016103980462
92609,4.94,2010-02-19,-0.012426547532802062
92609,5.0,2009-05-12,0.004435376170018969
92609,6.97,2013-12-23,0.012265210092314623
92609,5.3,2009-05-15,-0.015077433144954555
92609,3.6,2009-06-11,-0.03875217981011432
92609,19.8,2013-11-21,0.008562027391222901
92609,3.65,2009-06-18,-0.0888596747492453
92609,7.0,2015-06-15,-0.5430751709135145
92609,5.47,2009-06-19,-0.009521633150517976
92609,3.55,2009-06-10,0.11385408588639093
92609,3.74,2009-06-19,-0.03223348766336517
92609,6.75,2016-03-18,-0.057181559074268674
92609,6.98,2015-05-19,-0.05141388174807198
92609,7.0,2015-05-29,-0.05140066820868671
92609,6.97,2015-01-05,0.00493887276925218
92609,6.97,2015-05-28,0.013006157865273371
92609,8.5,2009-12-15,-0.014974065798863768
92609,3.6,2009-03-25,-0.013368634450436234
92609,3.25,2009-03-23,-0.008111369856876752
92609,3.14,2009-03-20,-0.02236853587603272
92609,8.0,2009-10-02,0.02567299938691594
92609,3.3,2009-03-24,-0.015921935041978905
92609,5.5,2009-06-26,0.002304463129580846
92609,3.62,2009-06-10,-0.11609909603062962
92609,14.0,2010-08-20,0.019387566904416145
92609,6.97,2015-08-20,-0.09280051723306937
92609,5.0,2009-05-13,-0.036661180490011776
92609,7.05,2014-12-18,-0.10072953904448388
92609,6.61,2016-03-15,-0.008152473284124712
92609,7.07,2013-06-11,0.11673925305371392
92609,6.98,2015-09-21,-0.3803196126557491
92609,19.85,2014-01-02,0.01122555636515286
92609,14.67,2010-07-01,-0.006198267912411198
92609,6.63,2016-03-15,-0.05525094847461548
92609,3.65,2009-06-19,0.06005582959156394
92609,6.99,2015-06-16,0.021988692128949997
92609,3.55,2009-06-11,0.03057116407242352
92609,4.94,2010-02-24,0.2296753580657429
92609,4.95,2010-08-23,0.003994935112569081
92609,4.9,2010-02-19,0.012325927714722693
92609,19.95,2013-11-21,0.00860963745262561
92609,6.95,2015-05-14,-0.0778816199376947
92609,19.89,2014-01-02,0.004499270853458749
92609,7.05,2013-06-21,-0.095754217260207
92609,2.94,2009-03-30,-0.008999562143752027
92609,7.15,2014-06-20,0.025455798328978724
92609,14.8,2010-03-19,-0.002809028984426546
92609,7.05,2014-12-24,-0.0829115624113552
92609,6.97,2014-12-31,0.03719751667884347
92609,6.93,2015-09-03,0.15841598431553452
92609,6.85,2015-08-17,0.001529162180727946
92609,2.93,2009-03-30,-0.00807205624934493
92609,5.35,2009-06-22,-0.026767398809225997
92609,5.1,2009-06-22,-0.012758292890378746
92609,3.1,2009-03-30,-0.009489334233207919
92609,3.15,2009-03-20,-0.0224397732514341
92609,6.95,2015-09-21,0.16429103126383132
92609,7.0,2013-12-17,-0.293357546972131
92609,4.95,2010-08-17,0.013319914752545584
92609,6.98,2013-12-20,-0.02476360017532388
92609,5.2,2009-06-29,0.004600354974399221
92609,7.0,2013-12-23,-0.032026803971323695
92609,5.45,2009-06-29,0.010714501970288785
92609,7.0,2013-06-24,0.002703629139328631
92609,6.99,2015-09-03,-0.03310913224706328
92609,3.23,2009-03-23,-0.00906913545151566
92609,7.15,2014-06-19,0.05167429535051795
92609,19.95,2013-10-03,0.0058989629179659175
92609,6.76,2016-03-18,-0.0715828406188993
92609,6.95,2015-06-16,0.03119101745673565
92609,3.42,2009-03-25,5.21759570992804E-4
92609,6.99,2015-05-28,-0.08695652173913043
92609,6.98,2015-01-06,0.009046812068032544
92609,8.5,2009-12-16,-0.006404460518384569
92609,6.85,2015-09-18,-0.021869395967283385
92609,6.94,2014-12-22,0.07669033679655402
92609,5.25,2009-06-22,-0.013133536798919298
92609,5.0,2009-06-22,-0.004840646420173112
92609,3.64,2009-06-17,0.010005955926146516
92609,3.23,2009-03-26,-0.006266627419083095
92609,5.07,2009-05-12,-0.008994942872798468
92609,6.99,2015-06-08,1.1258620334195796E-4
92609,7.02,2014-12-22,0.040028377634710885
92609,6.95,2015-05-19,0.4607361466105877
92609,3.25,2009-03-24,-0.01568069360194892
92609,14.35,2010-06-07,-0.0037572298036297586
92609,6.99,2014-12-31,-0.04663031592272522
92609,6.97,2015-06-15,0.0156816834709641
92609,7.0,2013-12-16,-0.06416349809885931
92609,6.6,2016-03-15,0.016500283254862542
92609,3.55,2009-03-25,-0.03954887691587386
92609,6.6,2016-03-07,-0.05454545454545454
92609,3.35,2009-03-26,-0.006499443298429835
92609,7.01,2013-12-19,-0.0039014160581951024
92609,5.35,2009-05-20,-0.018902242547923366
92609,3.6,2009-06-18,-0.14341486734124773
92609,8.45,2009-12-28,0.0073387324402370965
92609,6.99,2015-05-22,-0.42918542775276297
92609,6.64,2016-03-09,-0.32371985313161783
92609,4.95,2010-02-23,-0.11598995872051573
92609,6.95,2013-06-24,0.1789545001746094
92609,5.55,2009-06-19,-9.66088921122025E-4
92609,6.97,2015-06-04,0.16028663868300572
92609,8.45,2009-10-01,-0.004196539072013603
92609,5.61,2009-07-07,0.00768594050588833
92609,3.0,2009-03-30,-0.009183226677297986
92609,6.69,2016-03-08,0.01860630695400293
92609,6.98,2015-09-18,-0.022284435598779274
92609,3.55,2009-03-31,-0.03287928604978863
92609,13.85,2010-08-24,0.012537978305766983
92609,3.2,2009-03-23,-0.0399328977569317
92609,6.95,2013-12-23,0.007631529860595418
92609,5.03,2009-06-22,-0.012583179066393155
92609,5.24,2009-06-17,0.002034768366667745
92609,8.3,2009-12-14,0.011420975791659385
92609,3.05,2009-03-19,0.05392050702955462
92609,6.99,2013-06-21,0.09493928775160948
92609,7.15,2014-06-24,0.0832169459962756
92609,7.0,2013-08-16,0.049922477935790056
92609,5.1,2009-05-21,0.01707980825068604
92609,4.95,2010-02-24,0.23014028794036992
92609,8.15,2009-10-08,0.013307101851675874
92609,17.8,2012-11-16,0.0032892450450783734
92609,5.0,2010-08-11,-0.10481213472971047
92609,5.8,2009-07-07,-0.002648749550454683
92609,3.6,2009-03-31,-0.04763196369385878
92609,5.2,2009-05-22,-0.053674621348770976
92609,3.24,2009-03-24,-0.004689733594182878
92609,8.25,2009-12-21,0.01732808892019882
92609,5.25,2009-06-17,0.010193257562028303
92609,5.5,2009-06-17,-0.010678650779267745
92609,6.97,2013-12-17,-0.048683383390375076
92609,5.0,2010-02-22,-0.03221274430225811
92609,2.85,2009-03-31,0.004828135977656538
92609,6.95,2015-09-03,0.2385483082634507
92609,3.05,2009-03-30,-0.009336280455252952
92609,7.18,2014-06-27,0.10558155881319269
92609,6.98,2015-06-04,-0.5535055350553505
92609,7.2,2014-08-18,0.12283063191242176
92609,6.66,2016-03-08,0.0370457411998982
92609,5.45,2009-06-19,0.023717047838356018
92609,8.39,2009-10-09,0.05554360238989755
92609,6.96,2015-05-19,0.10253312807065357
92609,7.2,2014-09-10,-0.13477997169620595
92609,4.95,2010-08-24,-0.09783917971296179
92609,6.98,2014-12-31,-0.2328180294281989
92609,14.75,2010-03-19,-0.003919354630297849
92609,6.8,2015-06-16,0.035651670595340954
92609,6.95,2015-01-02,0.05629979030787248
92609,3.55,2009-06-12,0.13250917337455798
92609,4.83,2010-02-18,0.3565615068599334
92609,6.99,2015-09-10,0.121542836101792
92609,6.95,2015-08-28,-0.13713405238828968
92609,7.03,2015-01-07,-7.725883893496289
92609,6.95,2015-06-15,0.03882211650358895
92609,4.99,2010-02-26,0.0618290877979242
92609,6.9,2015-08-13,-0.10239606799098913
92609,19.95,2013-11-20,4.475788173397194E-5
92609,4.95,2010-08-25,0.05379671708607475
92609,7.0,2013-06-26,0.1521051698603034
92609,4.99,2010-02-25,-0.03839213729028295
92609,6.98,2015-05-27,-0.023992322456813816
92609,7.02,2014-12-18,-0.10030090270812438
92609,5.49,2009-06-18,-0.01961481224873211
92609,6.26,2016-02-29,9.21102617238468
92609,5.25,2009-06-29,0.015481963856151226
92609,7.05,2013-06-12,-0.1483679525222552
92609,14.0,2010-08-23,0.00923394834727165
92609,5.25,2009-05-15,-0.014935193209624794
92609,14.32,2010-06-04,-0.0031622934489072088
92609,2.95,2009-03-30,-0.00903017289934302
92609,6.94,2014-12-29,-0.3818415104637779
92609,20.0,2013-10-02,-0.002691500242235022
92609,6.94,2015-09-04,0.03865218602060708
92609,5.0,2010-08-23,0.04292859566483001
92609,3.2,2009-03-24,-0.015439452161918938
92609,6.93,2015-08-26,0.008435993572576326
92609,6.99,2015-06-01,-0.10625000000000001
92609,3.25,2009-03-26,-0.01261086013128177
92609,3.13,2009-03-18,-0.015850789880815227
92609,3.57,2009-06-15,0.041387978913694244
92609,5.7,2009-07-07,-0.026030814547571883
92609,3.64,2009-06-16,-0.06349206349206349
92609,3.16,2009-03-24,-0.007623229504947475
92609,3.2,2009-03-19,-0.03214126891218629
92609,6.9,2015-06-16,0.03617595986880185
92609,7.15,2014-06-18,0.028315396288821792
92609,3.15,2009-03-18,-0.013293394069373791
92609,5.55,2009-06-26,-0.0023254127943952174
92609,5.4,2009-06-22,-0.024315805273427728
92609,6.9,2013-08-16,0.2133351142177651
92609,5.15,2009-06-22,-0.012883374193225597
92609,6.97,2013-12-20,-0.05216903425761593
92609,6.99,2015-05-26,-0.5988023952095809
92609,5.05,2009-05-12,-0.014932433105730529
92609,14.9,2010-03-19,-0.002262407127997596
92609,3.7,2009-06-22,-0.24124513618677043
92609,3.24,2009-03-23,-0.0010108014744723336
92609,6.98,2015-01-02,-0.19092377735350272
92609,7.18,2014-08-21,0.06391507804760978
92609,14.36,2010-05-21,0.0027838866469597472
92609,13.9,2010-08-25,0.005804476986139605
92609,6.93,2015-09-01,0.9281090025337402
92609,7.05,2014-12-22,-0.01558117793705204
92609,3.75,2009-03-25,-0.027851321771742155
92609,6.95,2013-12-17,-0.16990291262135923
92609,5.5,2009-06-24,0.005291373167425502
92609,4.95,2010-02-25,0.0038084384686753628
92609,12.0,2010-03-12,0.0024070710118042765
92609,6.63,2016-03-07,-0.16115702479338842
92609,7.05,2013-06-24,-0.2269117313365101
92609,12.5,2010-03-12,-0.007522096911888364
92609,7.0,2013-06-21,-0.19015021867275148
92609,4.93,2010-08-25,0.006333257282860485
92609,19.97,2013-10-03,0.0029524383326260495
92609,6.99,2015-05-27,-0.09610678164649203
92609,5.05,2009-05-13,-0.007878253679768488
92609,7.0,2014-12-18,0.10001514515055138
92609,3.08,2009-03-30,-0.009428112722025933
92609,5.29,2009-10-02,-0.061294424698524703
92609,6.98,2015-05-28,0.03039124214716676
92609,3.15,2009-03-23,0.00982723655736991
92609,6.95,2015-09-18,-0.022188657222280223
92609,8.3,2009-10-09,0.0018544876781251554
92609,8.35,2009-12-14,0.011489776850645285
92609,20.0,2013-12-03,-0.010512619874528378
92609,3.76,2009-06-23,0.01463172986609762
92609,6.98,2013-12-23,0.006460756606848105
92609,7.0,2013-12-20,-0.20957431265613286
92609,5.04,2009-06-22,-0.006304097663481263
92609,7.15,2014-06-23,0.05773076779747339
92609,6.98,2015-01-07,4.3338613027785763E-4
92609,7.05,2013-06-13,0.1139288361749444
92609,6.65,2016-03-09,-0.16210369151545623
92609,6.99,2015-08-20,-0.09306680279184432
92609,6.95,2015-08-21,-0.12509382036527394
92609,14.8,2010-03-22,0.008823635481261975
92609,8.3,2009-12-16,0.003126883664858349
92609,7.0,2014-12-24,-0.07079824194558273
92609,3.14,2009-03-18,-0.010600954254687925
92609,3.65,2009-06-10,-0.05853062161765168
92609,5.0,2010-08-12,0.015517437487615146
92609,5.5,2009-06-18,-0.03930108100838856
92609,5.64,2009-07-07,0.025756805973386917
92609,3.5,2009-03-25,0.031334211719341844
92608,3.65,2009-06-17,-0.033444816053511704
92608,3.11,2009-03-17,0.008904357466146262
92608,6.97,2013-12-19,-0.0058187310825149495
92608,19.9,2013-11-21,0.008605269953804836
92608,6.9,2015-08-21,0.014654876049123173
92608,6.98,2015-03-06,-1.6386182462356067
92608,6.95,2013-08-16,0.07162700694751051
92608,5.6,2009-07-07,0.00709682207139065
92608,6.98,2015-05-20,-0.047668739141361716
92608,7.18,2014-06-25,0.08016604867351985
92608,3.2,2009-03-20,-0.022795960128440988
92608,6.98,2015-09-09,0.011328988158587286
92608,13.95,2010-08-25,0.009708927332931354
92608,5.25,2009-05-22,-0.054190723477124544
92608,7.0,2013-12-24,0.06660759524505505
92608,7.2,2014-08-15,0.2735080137848039
92608,8.15,2009-10-06,0.023101725542996845
92608,5.0,2010-08-13,-0.1859289007883385
92608,8.35,2009-12-16,0.012582881253767329
92608,5.6,2009-06-26,-0.0023463624592095886
92608,6.79,2015-06-16,0.014595689083877896
92608,7.05,2013-06-28,-0.09575324138745155
92608,5.5,2009-06-19,-0.009573854173281328
92608,6.99,2015-06-05,0.2706155632984901
92608,3.2,2009-03-26,-0.006208423449246409
92608,3.65,2009-06-22,0.10747712693237985
92608,5.13,2009-05-15,-0.01459381736483337
92608,4.9,2010-02-22,0.03156848941621295
92608,2.96,2009-03-30,-0.009060783654934013
92608,6.88,2015-06-16,0.03607110201410967
92608,6.98,2015-05-26,0.3886647306245878
92608,8.3,2009-12-18,-0.0038073204129392205
92608,7.0,2014-12-23,0.09516760879544234
92608,6.95,2013-12-20,0.02996313887232254
92608,5.4,2009-06-29,0.010616203787075127
92608,3.1,2009-03-18,-0.0392471634429131
92608,6.9,2015-09-18,-0.022029026594781804
92608,19.84,2013-11-21,0.008579324416255675
92608,6.92,2015-09-17,-0.05662254690179752
92608,6.93,2015-08-25,0.2419319186560566
92608,6.97,2015-05-21,-0.1282051282051282
92608,5.05,2009-06-22,-0.04042627708010207
92608,5.3,2009-06-22,-0.013258618101766147
92608,3.65,2009-06-23,0.002367278989860652
92608,3.45,2009-03-25,0.006842373321353
92608,6.99,2013-12-23,0.024600808764786
92608,6.95,2015-09-17,-0.056868020371024966
92608,4.9,2010-02-23,0.017410309819138478
92608,5.32,2009-05-20,-0.01879624866447707
92608,3.15,2009-03-24,7.599105360944477E-4
92608,7.01,2013-06-28,-0.0183891763563985
92608,6.95,2015-08-31,0.024362552413043304
92608,58.58,2015-05-08,-0.024669767424623533
92608,20.0,2013-11-20,0.035896045500929875
92608,7.0,2013-12-19,-0.013635476950895864
92608,3.19,2009-03-20,-0.011362361376519805
92608,6.97,2014-12-30,-0.24813895781637718
92608,5.09,2009-05-11,-0.020021523137372675
92608,6.68,2016-03-18,0.05022235155137805
92608,6.99,2015-05-20,-0.09547406492782762
92608,6.95,2015-08-20,-0.09253423167429442
92608,17.85,2012-11-15,-0.0042926629372203465
92608,6.99,2015-09-02,-0.21065493646138805
92608,5.17,2009-05-15,-0.014707609313097178
92608,5.3,2009-05-20,-0.01872558607551287
92608,3.23,2009-03-24,-0.0031168394051873855
92608,3.77,2009-06-23,-0.07335322020636706
92608,3.58,2009-06-15,0.12451173488321463
92608,7.15,2014-06-27,0.08240379652463153
92608,7.19,2014-05-22,-12.3009102988807
92608,3.6,2009-06-16,0.013455931823278762
92608,6.93,2014-12-29,-0.12709710218607015
92608,8.05,2009-10-02,-0.0031000146759700997
92608,6.95,2014-12-30,0.10639358327607507
92608,3.55,2009-06-15,0.05556075320556853
92608,6.69,2016-03-18,-0.04250495891187305
92608,3.55,2009-06-26,7.437131009101821E-4
92608,6.93,2015-08-24,-0.12195121951219512
92608,3.46,2009-03-25,0.006334344265386323
92608,6.98,2015-05-21,-0.05135562667843873
92608,3.15,2009-03-30,-0.009642388011162885
92608,5.59,2009-07-07,0.0025528465494899445
92608,6.85,2015-08-13,0.01016540674983008
92608,6.73,2016-03-17,-0.043779003589878296
92608,5.2,2009-06-22,-0.026016910992144895
92608,7.0,2013-12-30,0.008054438801223356
92608,20.0,2013-10-03,0.005913747286181371
92608,6.91,2015-09-16,0.18328501331837938
92608,8.21,2009-10-08,0.013405068245675942
92608,6.97,2015-05-26,0.01194178167270609
92608,6.95,2015-05-15,0.27154589711731564
92608,5.1,2009-05-12,-0.021112390569290287
92608,14.85,2010-03-19,-0.0028185189472117703
92608,2.98,2009-03-30,-0.009122005166116
92608,5.25,2009-10-02,-0.06083095078776081
92608,6.63,2016-03-09,-0.13414141414141414
92608,3.6,2009-06-17,0.023090667521876575
92608,4.9,2010-08-24,-0.0552486623904202
92608,3.59,2009-06-11,0.115933604598592
92608,3.03,2009-03-30,-0.009275058944070966
92608,6.98,2014-12-30,-0.2484949677988971
92608,5.15,2009-05-22,-0.026579259610208707
92608,5.0,2010-02-25,-0.01923453772058264
92608,6.95,2014-12-29,-0.2549278095795635
92608,3.4,2009-03-26,-0.006596449914824311
92608,3.15,2009-03-26,-0.006111416832851935
92608,6.97,2015-05-22,0.1426524764633647
92608,4.95,2010-02-22,0.018879245180667435
92608,6.95,2013-12-19,-0.029010172900630488
92608,3.14,2009-03-26,-0.006092015509573039
92608,3.25,2009-03-17,-0.009305196708995291
92608,4.92,2010-02-23,-0.08187996397281586
92608,3.06,2009-03-23,0.009546458370016485
92608,3.1,2009-03-19,-0.05480444976774405
92608,6.99,2015-06-15,-0.1079175704989154
92608,3.47,2009-03-25,0.0021175505395848305
92608,5.4,2009-06-19,0.0018799568194806974
92608,5.2,2009-06-17,0.010096178918580414
92608,4.9,2010-02-24,0.05604264708753978
92608,14.0,2010-08-26,0.012548016103980462
92608,4.94,2010-02-19,-0.012426547532802062
92608,5.0,2009-05-12,0.004435376170018969
92608,6.97,2013-12-23,0.012265210092314623
92608,5.3,2009-05-15,-0.015077433144954555
92608,3.6,2009-06-11,-0.03875217981011432
92608,19.8,2013-11-21,0.008562027391222901
92608,3.65,2009-06-18,-0.0888596747492453
92608,7.0,2015-06-15,-0.5430751709135145
92608,5.47,2009-06-19,-0.009521633150517976
92608,3.55,2009-06-10,0.11385408588639093
92608,3.74,2009-06-19,-0.03223348766336517
92608,6.75,2016-03-18,-0.057181559074268674
92608,6.98,2015-05-19,-0.05141388174807198
92608,7.0,2015-05-29,-0.05140066820868671
92608,6.97,2015-01-05,0.00493887276925218
92608,6.97,2015-05-28,0.013006157865273371
92608,8.5,2009-12-15,-0.014974065798863768
92608,3.6,2009-03-25,-0.013368634450436234
92608,3.25,2009-03-23,-0.008111369856876752
92608,3.14,2009-03-20,-0.02236853587603272
92608,8.0,2009-10-02,0.02567299938691594
92608,42.13,2010-12-09,-0.007051924724431229
92608,3.3,2009-03-24,-0.015921935041978905
92608,5.5,2009-06-26,0.002304463129580846
92608,3.62,2009-06-10,-0.11609909603062962
92608,14.0,2010-08-20,0.017625060822196496
92608,6.95,2015-05-20,-0.23731929586852718
92608,6.97,2015-08-20,-0.09280051723306937
92608,5.0,2009-05-13,-0.036661180490011776
92608,7.05,2014-12-18,-0.10072953904448388
92608,6.61,2016-03-15,-0.008152473284124712
92608,57.25,2015-05-01,-0.005763283155874798
92608,6.98,2015-09-21,-0.3803196126557491
92608,19.85,2014-01-02,0.01122555636515286
92608,14.67,2010-07-01,-0.006198267912411198
92608,6.63,2016-03-15,-0.05525094847461548
92608,3.65,2009-06-19,0.06005582959156394
92608,6.99,2015-06-16,0.021988692128949997
92608,3.55,2009-06-11,0.03057116407242352
92608,4.94,2010-02-24,0.2296753580657429
92608,4.95,2010-08-23,0.003994935112569081
92608,4.9,2010-02-19,0.012325927714722693
92608,19.95,2013-11-21,0.00860963745262561
92608,6.95,2015-05-14,-0.0778816199376947
92608,19.89,2014-01-02,0.004499270853458749
92608,7.05,2013-06-21,-0.095754217260207
